,STATE,FEC_ID,Candidate_Name,Candidate_Votes,Capped_Num_State_EC_Votes,UnCapped_Num_State_EC_Votes,Capped_EC_Standard,Capped_EC_NE_Candidate_Vote,Capped_EC_Full_Candidate_Vote,UnCapped_EC_Standard,UnCapped_EC_NE_Candidate_Vote,UnCapped_EC_Full_Candidate_Vote
478,New Jersey,P20003984,Stein; Jill,37772,14.0,295.0,0.0,0.0,0.0,0.0,3.0,3.0
479,New Jersey,P60021102,Castle; Darrell,6161,14.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
480,New Jersey,P80005473,Kennedy; Alyson,2156,14.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
481,New Jersey,P60016342,De La Fuente; Rocky Roque,1838,14.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
482,New Jersey,P60004405,Moorehead; Monica,1749,14.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
483,New Jersey,P80005572,La Riva; Gloria,1682,14.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
484,New Mexico,P00003392,Clinton; Hillary Rodham,385234,5.0,70.0,5.0,4.0,2.0,70.0,35.0,34.0
485,New Mexico,P80001571,Trump; Donald J.,319667,5.0,70.0,0.0,1.0,2.0,0.0,27.0,28.0
486,New Mexico,P20002671,Johnson; Gary,74541,5.0,70.0,0.0,0.0,1.0,0.0,6.0,7.0
487,New Mexico,P20003984,Stein; Jill,9879,5.0,70.0,0.0,0.0,0.0,0.0,1.0,1.0
488,New Mexico,P60022654,McMullin; Evan,5825,5.0,70.0,0.0,0.0,0.0,0.0,1.0,0.0
489,New Mexico,P60021102,Castle; Darrell,1514,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
490,New Mexico,P80005572,La Riva; Gloria,1184,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
491,New Mexico,P60016342,"""""""De La Fuente; """"""""Rocky"""""""" Roque""""""",475,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
492,New York,P00003392,Clinton; Hillary,4556118,29.0,649.0,29.0,18.0,17.0,649.0,384.0,383.0
493,New York,P80001571,Trump; Donald J.,2819533,29.0,649.0,0.0,10.0,11.0,0.0,236.0,237.0
494,New York,P20002671,Johnson; Gary,176598,29.0,649.0,0.0,1.0,1.0,0.0,15.0,15.0
495,New York,P20003984,Stein; Jill,107935,29.0,649.0,0.0,0.0,0.0,0.0,9.0,9.0
496,New York,n/a,Scattered,48343,29.0,649.0,0.0,0.0,0.0,0.0,4.0,4.0
497,New York,P60022654,McMullin; Evan,10397,29.0,649.0,0.0,0.0,0.0,0.0,1.0,1.0
498,New York,P60021102,Castle; Darrell,955,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
499,New York,P60022787,Maturen; Michael A.,458,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
500,New York,P80005572,La Riva; Gloria,175,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
501,New York,P20005260,Hoefling; Tom,137,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
502,New York,P60009917,Keniston; Chris,90,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
503,New York,P60017852,Roberts; Clifton,88,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
504,New York,n/a,Mutford; Jason,85,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
505,New York,P60008190,Gyurko; Zoltan Istvan,76,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
506,New York,P60005808,Kahn; Lynn,72,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
507,New York,P60004405,Moorehead; Monica,68,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
508,New York,P60020757,Buchanan; Robert L.,58,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
509,New York,n/a,Hartnell; Ben,42,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
510,New York,P60018017,Soltysik; Emidio,36,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
511,New York,P60016342,"""""""De La Fuente; """"""""Rocky"""""""" Roque""""""",35,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
512,New York,n/a,Cohen; Ariel,33,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
513,New York,n/a,Connolly; William J.,30,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
514,New York,P80000268,Carter; Willie,18,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
515,New York,n/a,Mackler; Jeffrey,15,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
516,New York,n/a,Asherie; Neer R.,9,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
517,New York,n/a,Ingbar; Michael Frederick,8,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
518,New York,n/a,Fried; Jason,6,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
519,New York,P60023074,Canns; Gary S.,5,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
520,New York,n/a,Wolff; Robert M.,5,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
521,New York,n/a,Valdivia; Tony,4,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
522,New York,n/a,Schoenke; Marshall,3,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
523,New York,n/a,Scott; Ryan Alan,3,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
524,New York,n/a,Blickley; Mark,2,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
525,New York,n/a,Welsh; Esther,1,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
526,New York,n/a,Whitaker; Barbara,1,29.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0
527,North Carolina,P80001571,Trump; Donald J.,2362631,15.0,320.0,15.0,9.0,8.0,320.0,160.0,159.0
528,North Carolina,P00003392,Clinton; Hillary,2189316,15.0,320.0,0.0,6.0,7.0,0.0,147.0,148.0
529,North Carolina,P20002671,Johnson; Gary,130126,15.0,320.0,0.0,0.0,0.0,0.0,9.0,9.0
530,North Carolina,n/a,Scattered,47386,15.0,320.0,0.0,0.0,0.0,0.0,3.0,3.0
531,North Carolina,P20003984,Stein; Jill,12105,15.0,320.0,0.0,0.0,0.0,0.0,1.0,1.0
532,North Dakota,P80001571,Trump; Donald J.,216794,3.0,24.0,3.0,3.0,2.0,24.0,16.0,15.0
533,North Dakota,P00003392,Clinton; Hillary,93758,3.0,24.0,0.0,0.0,1.0,0.0,6.0,7.0
534,North Dakota,P20002671,Johnson; Gary,21434,3.0,24.0,0.0,0.0,0.0,0.0,1.0,2.0
535,North Dakota,n/a,Scattered,6397,3.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0
536,North Dakota,P20003984,Stein; Jill,3780,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
537,North Dakota,P60021102,Castle; Darrell,1833,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
538,North Dakota,P60016342,De La Fuente; Rocky Roque,364,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
539,Ohio,P80001571,Trump; Donald J.,2841005,18.0,387.0,18.0,10.0,9.0,387.0,201.0,200.0
540,Ohio,P00003392,Clinton; Hillary,2394164,18.0,387.0,0.0,7.0,8.0,0.0,168.0,169.0
541,Ohio,P20002671,Johnson; Gary,174498,18.0,387.0,0.0,1.0,1.0,0.0,12.0,12.0
542,Ohio,P20003984,Stein; Jill,46271,18.0,387.0,0.0,0.0,0.0,0.0,3.0,3.0
543,Ohio,n/a,Duncan; Richard,24235,18.0,387.0,0.0,0.0,0.0,0.0,2.0,2.0
544,Ohio,P60022654,McMullin; Evan,12574,18.0,387.0,0.0,0.0,0.0,0.0,1.0,1.0
545,Ohio,P60021102,Castle; Darrell L.,1887,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Ohio,n/a,Hartnell; Ben,589,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
547,Ohio,P60022787,Maturen; Michael Andrew,552,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
548,Ohio,P20005260,Hoefling; Tom,268,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
549,Ohio,P60009917,Keniston; Chris,114,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
550,Ohio,P20004511,Kotlikoff; Laurence,90,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
551,Ohio,P00003962,Schriner; Joe,62,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
552,Ohio,P60016623,Smith; Mike,62,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
553,Ohio,n/a,Stroh; Josiah R.,30,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
554,Ohio,P60004405,Moorehead; Monica,19,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
555,Ohio,P60018249,Maldonado; Joseph,18,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Ohio,n/a,Kirschner; Barry,15,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
557,Ohio,P60007523,Bell; James Jerome,9,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
558,Ohio,n/a,Jaynes; Bruce E.,8,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
559,Ohio,P00004861,Bickelmeyer; Michael,6,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
560,Ohio,P60021656,Thomson; Douglas W.,6,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
561,Ohio,P60005303,Fox; Cherunda,5,18.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0
562,Oklahoma,P80001571,Trump; Donald J.,949136,7.0,127.0,7.0,5.0,5.0,127.0,84.0,83.0
563,Oklahoma,P00003392,Clinton; Hillary,420375,7.0,127.0,0.0,2.0,2.0,0.0,36.0,37.0
564,Oklahoma,P20002671,Johnson; Gary,83481,7.0,127.0,0.0,0.0,0.0,0.0,7.0,7.0
565,Oregon,P00003392,Clinton; Hillary,1002106,7.0,130.0,7.0,5.0,4.0,130.0,66.0,65.0
566,Oregon,P80001571,Trump; Donald J.,782403,7.0,130.0,0.0,2.0,3.0,0.0,50.0,51.0
567,Oregon,P20002671,Johnson; Gary,94231,7.0,130.0,0.0,0.0,0.0,0.0,6.0,6.0
568,Oregon,n/a,Miscellaneous,72594,7.0,130.0,0.0,0.0,0.0,0.0,5.0,5.0
569,Oregon,P20003984,Stein; Jill,50002,7.0,130.0,0.0,0.0,0.0,0.0,3.0,3.0
570,Pennsylvania,P80001571,Trump; Donald J.,2970733,20.0,426.0,20.0,11.0,10.0,426.0,206.0,205.0
571,Pennsylvania,P00003392,Clinton; Hillary,2926441,20.0,426.0,0.0,9.0,10.0,0.0,201.0,202.0
572,Pennsylvania,P20002671,Johnson; Gary E.,146715,20.0,426.0,0.0,0.0,0.0,0.0,10.0,10.0
573,Pennsylvania,P20003984,Stein; Jill,49941,20.0,426.0,0.0,0.0,0.0,0.0,3.0,4.0
574,Pennsylvania,n/a,Scattered,37239,20.0,426.0,0.0,0.0,0.0,0.0,3.0,3.0
575,Pennsylvania,P60021102,Castle; Darrell L.,21572,20.0,426.0,0.0,0.0,0.0,0.0,2.0,2.0
576,Pennsylvania,P60022654,McMullin; Evan,6472,20.0,426.0,0.0,0.0,0.0,0.0,1.0,0.0
577,Pennsylvania,P60007168,Sanders; Bernie,6060,20.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0
578,Pennsylvania,P60003670,Kasich; John,302,20.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0
579,Pennsylvania,P60005808,Kahn; Lynn,3,20.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0
580,Rhode Island,P00003392,Clinton; Hillary,252525,4.0,37.0,4.0,3.0,2.0,37.0,21.0,20.0
581,Rhode Island,P80001571,Trump; Donald J.,180543,4.0,37.0,0.0,1.0,2.0,0.0,14.0,15.0
582,Rhode Island,P20002671,Johnson; Gary,14746,4.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0
583,Rhode Island,P20003984,Stein; Jill,6220,4.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0
584,Rhode Island,P60007168,Sanders; Bernie,3497,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Rhode Island,n/a,Scattered,2121,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
586,Rhode Island,P60022654,McMullin; Evan,773,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
587,Rhode Island,P60003670,Kasich; John,695,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
588,Rhode Island,P60016342,"""""""De La Fuente; """"""""Rocky"""""""" Roque""""""",671,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Rhode Island,n/a,Pence; Michael,291,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
590,Rhode Island,P80003353,Romney; Mitt,273,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
591,Rhode Island,n/a,Ryan; Paul,249,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
592,Rhode Island,P80000722,Biden; Joe (Joseph),160,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
593,Rhode Island,P80002801,McCain; John,124,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
594,Rhode Island,P60006723,Rubio; Marco,99,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
595,Rhode Island,n/a,Brady; Tom (Thomas),86,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
596,Rhode Island,n/a,Mouse; Mickey,79,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
597,Rhode Island,P60008059,Bush; Jeb,71,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
598,Rhode Island,n/a,"""""""""""""""Christ;"""""""" Jesus """"""",70,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
599,Rhode Island,n/a,None of the above,70,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
600,Rhode Island,P60005915,Carson; Ben,66,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
601,Rhode Island,P60021102,Castle; Darrell,52,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
602,Rhode Island,P60006111,Cruz; Ted (Senator),46,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
603,Rhode Island,n/a,Powell; Colin,41,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
604,Rhode Island,P60022787,Maturen; Michael - American Solidarity Party,34,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
605,Rhode Island,n/a,Obama; Michelle,34,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
606,Rhode Island,P80004740,Bloomberg; Michael,32,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
607,Rhode Island,n/a,Rice; Condoleeza,26,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
608,Rhode Island,n/a,God (Almighty),20,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
609,Rhode Island,n/a,Belichek; Bill (William),19,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
610,Rhode Island,n/a,Chrisley; Todd,19,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
611,Rhode Island,n/a,None,19,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
612,Rhode Island,n/a,Cohen; Ted,18,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
613,Rhode Island,n/a,Duck; Donald,18,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
614,Rhode Island,P40003576,Paul; Rand,18,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
615,Rhode Island,n/a,Supreme; Vermin,17,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
616,Rhode Island,n/a,Harambe,15,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
617,Rhode Island,n/a,No Confidence,15,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
618,Rhode Island,n/a,Lincoln; Abe (Abraham),13,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
619,Rhode Island,P80003338,Obama; Barack,13,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
620,Rhode Island,P60007242,Fiorina; Carly,12,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Rhode Island,P60012796,Warren; Elizabeth,12,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
622,Rhode Island,P60008521,Christie; Chris,11,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
623,Rhode Island,P80000748,Paul; Ron,11,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
624,Rhode Island,P80003478,Huckabee; Mike,9,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
625,Rhode Island,P60008075,Chaffee; Lincoln,8,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
626,Rhode Island,n/a,Fecteau; Matt,8,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
627,Rhode Island,n/a,Gowdy; Trey,8,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
628,Rhode Island,P80005572,LaRiva; Gloria,8,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
629,Rhode Island,n/a,Neuman; Alfred E.,8,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
630,Rhode Island,n/a,No one,8,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
631,Rhode Island,n/a,Ventura; Jesse,8,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
632,Rhode Island,n/a,Anyone Else,7,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
633,Rhode Island,n/a,Buffett; Jimmy,7,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
634,Rhode Island,P20005260,Hoefling; Tom,7,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
635,Rhode Island,n/a,Kaine; Tim,7,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
636,Rhode Island,n/a,Pope Francis,7,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
637,Rhode Island,P60008885,Webb; James (Jim),7,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
638,Rhode Island,,Williams; Roger,7,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
639,Rhode Island,P60009917,Kenniston; Chris,6,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
640,Rhode Island,n/a,Me,6,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
641,Rhode Island,n/a,N/A,6,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
642,Rhode Island,n/a,Norton; David,6,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
643,Rhode Island,P60009198,Nutz; Deez,6,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
644,Rhode Island,n/a,Roosevelt; Theodore,6,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
645,Rhode Island,n/a,Abstain,5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
646,Rhode Island,n/a,Buffet; Warren,5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
647,Rhode Island,n/a,Cooper; Alice,5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
648,Rhode Island,n/a,God Help Us,5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
649,Rhode Island,n/a,"""""""Healey; Robert (Bob) """"""""Cool Moose""""""""""""""",5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
650,Rhode Island,n/a,Murray; Bill,5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
651,Rhode Island,n/a,Reagan; Ronald,5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
652,Rhode Island,n/a,Reed; Jack,5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
653,Rhode Island,n/a,Unity Love Harmony,5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
654,Rhode Island,n/a,Washington; George,5,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
655,South Carolina,P80001571,Trump; Donald J.,1155389,9.0,156.0,9.0,6.0,5.0,156.0,87.0,86.0
656,South Carolina,P00003392,Clinton; Hillary Rodham,855373,9.0,156.0,0.0,3.0,4.0,0.0,63.0,63.0
657,South Carolina,P20002671,Johnson; Gary,49204,9.0,156.0,0.0,0.0,0.0,0.0,4.0,4.0
658,South Carolina,P60022654,McMullin; Evan,21016,9.0,156.0,0.0,0.0,0.0,0.0,1.0,2.0
659,South Carolina,P20003984,Stein; Jill,13034,9.0,156.0,0.0,0.0,0.0,0.0,1.0,1.0
660,South Carolina,P60021102,Castle; Darrell,5765,9.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
661,South Carolina,P60012960,Skewes; Peter,3246,9.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0
662,South Dakota,P80001571,Trump; Donald J.,227721,3.0,29.0,3.0,3.0,2.0,29.0,19.0,18.0
663,South Dakota,P00003392,Clinton; Hillary,117458,3.0,29.0,0.0,0.0,1.0,0.0,9.0,9.0
664,South Dakota,P20002671,Johnson; Gary,20850,3.0,29.0,0.0,0.0,0.0,0.0,1.0,2.0
665,South Dakota,P60021102,Castle; Darrell L.,4064,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
666,Tennessee,P80001571,Trump; Donald J.,1522925,11.0,214.0,11.0,8.0,7.0,214.0,131.0,130.0
667,Tennessee,P00003392,Clinton; Hillary,870695,11.0,214.0,0.0,3.0,4.0,0.0,74.0,74.0
668,Tennessee,P20002671,Johnson; Gary,70397,11.0,214.0,0.0,0.0,0.0,0.0,6.0,6.0
669,Tennessee,P20003984,Stein; Jill,15993,11.0,214.0,0.0,0.0,0.0,0.0,1.0,2.0
670,Tennessee,P60022654,McMullin; Evan,11991,11.0,214.0,0.0,0.0,0.0,0.0,1.0,1.0
671,Tennessee,P60016623,Smith; Mike,7276,11.0,214.0,0.0,0.0,0.0,0.0,1.0,1.0
672,Tennessee,P60016342,"""""""De La Fuente; """"""""Rocky"""""""" Roque""""""",4075,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
673,Tennessee,P80005473,Kennedy; Alyson,2877,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Tennessee,P60021102,Castle; Darrell L.,1584,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
675,Tennessee,P20005260,Hoefling; Tom,132,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
676,Tennessee,n/a,Limbaugh; David,53,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
677,Tennessee,P20004511,Kotlikoff; Laurence,20,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
678,Tennessee,P60005303,Fox; Cherunda,6,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
679,Tennessee,n/a,Schoenke; Marshall,3,11.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0
680,Texas,P80001571,Trump; Donald J.,4685047,38.0,844.0,38.0,21.0,20.0,844.0,442.0,441.0
681,Texas,P00003392,Clinton; Hillary,3877868,38.0,844.0,0.0,16.0,17.0,0.0,364.0,365.0
682,Texas,P20002671,Johnson; Gary,283492,38.0,844.0,0.0,1.0,1.0,0.0,27.0,27.0
683,Texas,P20003984,Stein; Jill,71558,38.0,844.0,0.0,0.0,0.0,0.0,7.0,7.0
684,Texas,P60022654,McMullin; Evan,42366,38.0,844.0,0.0,0.0,0.0,0.0,4.0,4.0
685,Texas,P60021102,Castle; Darrell L.,4261,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
686,Texas,P60022787,Maturen; Michael A.,1401,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
687,Texas,P20004511,Kotlikoff; Laurence,1037,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
688,Texas,P20005260,Hoefling; Tom,932,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
689,Texas,n/a,Valdivia; Tony,428,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
690,Texas,P60023207,Cubbler; Scott,314,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
691,Texas,n/a,Morrow; Robert,145,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
692,Texas,P60004405,Moorehead; Monica,122,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
693,Texas,P60018017,Soltysik; Emidio,72,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
694,Texas,n/a,Steffes; Dale,71,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
695,Texas,n/a,Lee; Jonathan,67,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
696,Texas,P60005303,Fox; Cherunda,45,38.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0
697,Utah,P80001571,Trump; Donald J.,515231,6.0,94.0,6.0,4.0,3.0,94.0,44.0,43.0
698,Utah,P00003392,Clinton; Hillary Rodham,310676,6.0,94.0,0.0,1.0,2.0,0.0,25.0,26.0
699,Utah,P60022654,McMullin; Evan,243690,6.0,94.0,0.0,1.0,1.0,0.0,20.0,20.0
700,Utah,P20002671,Johnson; Gary,39608,6.0,94.0,0.0,0.0,0.0,0.0,3.0,3.0
701,Utah,P20003984,Stein; Jill,9438,6.0,94.0,0.0,0.0,0.0,0.0,1.0,1.0
702,Utah,P60021102,Castle; Darrell L.,8032,6.0,94.0,0.0,0.0,0.0,0.0,1.0,1.0
703,Utah,P60009875,Giordani; Rocky,2752,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
704,Utah,P60016342,"""""""de la Fuente; """"""""Rocky"""""""" Roque""""""",883,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
705,Utah,P60004405,Moorehead; Monica,544,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
706,Utah,P80005473,Kennedy; Alyson,521,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
707,Utah,P60016623,Smith; Mike,19,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
708,Utah,P60009602,Baird; Dustin,9,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
709,Utah,P20004511,Kotlikoff; Laurence,9,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
710,Utah,P20005260,Hoefling; Tom,6,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
711,Utah,P60015351,Basiago; Andrew D.,4,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
712,Utah,P60018017,Soltysik; Emidio,4,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
713,Utah,P60020757,Buchanan; Robert L.,1,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
714,Utah,n/a,Burton; Jamin,1,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
715,Utah,P20002630,"""""""Tittle; Sheila """"""""Samm""""""""""""""",1,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
716,Utah,n/a,Valdivia; Tony,1,6.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
717,Vermont,P00003392,Clinton; Hillary,178573,3.0,23.0,3.0,3.0,2.0,23.0,14.0,13.0
718,Vermont,P80001571,Trump; Donald J.,95369,3.0,23.0,0.0,0.0,1.0,0.0,6.0,7.0
719,Vermont,P60007168,Sanders; Bernie,18218,3.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0
